file_path,file_name,actor_id,emotion_code,emotion,sample_rate,channels,duration,file_size,hash,split
..\data\raw\RAVDESS\Actor_12\03-01-06-01-01-02-12.wav,03-01-06-01-01-02-12.wav,12,06,fearful,16000,1,3.5035,112190,453435351d0128c76fee98eb97db4908,development
..\data\raw\RAVDESS\Actor_12\03-01-06-01-02-01-12.wav,03-01-06-01-02-01-12.wav,12,06,fearful,16000,1,3.3700625,107920,3dce8952dd87405a44e1e82fb87efda2,development
..\data\raw\RAVDESS\Actor_12\03-01-06-01-02-02-12.wav,03-01-06-01-02-02-12.wav,12,06,fearful,16000,1,3.20325,102582,1564e9a1b4a82c4c1d39a07528b04132,development
..\data\raw\RAVDESS\Actor_12\03-01-06-02-01-01-12.wav,03-01-06-02-01-01-12.wav,12,06,fearful,16000,1,3.737125,119666,172f876c5034de1d80c5413a785c00c8,development
..\data\raw\RAVDESS\Actor_12\03-01-06-02-01-02-12.wav,03-01-06-02-01-02-12.wav,12,06,fearful,16000,1,3.70375,118598,f224b127eb3fd853fcc300b4861c7719,development
..\data\raw\RAVDESS\Actor_12\03-01-06-02-02-01-12.wav,03-01-06-02-02-01-12.wav,12,06,fearful,16000,1,3.4701875,111124,dd2a32f1e7546e5acc468ea61c1d11e3,development
..\data\raw\RAVDESS\Actor_12\03-01-06-02-02-02-12.wav,03-01-06-02-02-02-12.wav,12,06,fearful,16000,1,3.670375,117530,be809fd8867245f9ced8cdd3026ed5f0,development
..\data\raw\RAVDESS\Actor_12\03-01-07-01-01-01-12.wav,03-01-07-01-01-01-12.wav,12,07,disgust,16000,1,3.7370625,119664,c613d61405df02791a4c44460a33faea,development
..\data\raw\RAVDESS\Actor_12\03-01-07-01-01-02-12.wav,03-01-07-01-01-02-12.wav,12,07,disgust,16000,1,3.70375,118598,688492fdbe01e720d7b7749a40b1ff4e,development
..\data\raw\RAVDESS\Actor_12\03-01-07-01-02-01-12.wav,03-01-07-01-02-01-12.wav,12,07,disgust,16000,1,3.603625,115394,f6325b2a66568d30e198525fe3251034,development
..\data\raw\RAVDESS\Actor_12\03-01-07-01-02-02-12.wav,03-01-07-01-02-02-12.wav,12,07,disgust,16000,1,3.70375,118598,b70a4874ed84cad2c0bad2acadd163ec,development
..\data\raw\RAVDESS\Actor_12\03-01-07-02-01-01-12.wav,03-01-07-02-01-01-12.wav,12,07,disgust,16000,1,3.9706875,127140,58aad3fbd4263d1072e6165627461e91,development
..\data\raw\RAVDESS\Actor_12\03-01-07-02-01-02-12.wav,03-01-07-02-01-02-12.wav,12,07,disgust,16000,1,4.537875,145290,a46cacd45a415f3cf9f292804d492370,development
..\data\raw\RAVDESS\Actor_12\03-01-07-02-02-01-12.wav,03-01-07-02-02-01-12.wav,12,07,disgust,16000,1,4.20425,134614,cf340af7ff1368f77e24985581eeb490,development
..\data\raw\RAVDESS\Actor_12\03-01-07-02-02-02-12.wav,03-01-07-02-02-02-12.wav,12,07,disgust,16000,1,3.9706875,127140,d51b8d205b020daf6f509338e99ad0f5,development
..\data\raw\RAVDESS\Actor_12\03-01-08-01-01-01-12.wav,03-01-08-01-01-01-12.wav,12,08,surprised,16000,1,3.536875,113258,7a8edc54e1f6c5fa31383984a1bf2079,development
..\data\raw\RAVDESS\Actor_12\03-01-08-01-01-02-12.wav,03-01-08-01-01-02-12.wav,12,08,surprised,16000,1,3.637,116462,adbd44c03456431ccbc026db4ff7c30e,development
..\data\raw\RAVDESS\Actor_12\03-01-08-01-02-01-12.wav,03-01-08-01-02-01-12.wav,12,08,surprised,16000,1,3.5035,112190,6a893b0724afa74fa17cfbacb3540759,development
..\data\raw\RAVDESS\Actor_12\03-01-08-01-02-02-12.wav,03-01-08-01-02-02-12.wav,12,08,surprised,16000,1,3.603625,115394,f75c3660ce886825230e6c644a4595bf,development
..\data\raw\RAVDESS\Actor_12\03-01-08-02-01-01-12.wav,03-01-08-02-01-01-12.wav,12,08,surprised,16000,1,3.7036875,118596,66be8b4aae72d59c28c8d25f654ee1cf,development
..\data\raw\RAVDESS\Actor_12\03-01-08-02-01-02-12.wav,03-01-08-02-01-02-12.wav,12,08,surprised,16000,1,3.7370625,119664,e14630a86e4aaf79585f2e315a688e67,development
..\data\raw\RAVDESS\Actor_12\03-01-08-02-02-01-12.wav,03-01-08-02-02-01-12.wav,12,08,surprised,16000,1,3.7370625,119664,c55349d26a581404c9eaf2ab7c7e4e6c,development
..\data\raw\RAVDESS\Actor_12\03-01-08-02-02-02-12.wav,03-01-08-02-02-02-12.wav,12,08,surprised,16000,1,3.670375,117530,125e4c78ab53c2126803cf1ca85fdd0a,development
..\data\raw\RAVDESS\Actor_13\03-01-01-01-01-01-13.wav,03-01-01-01-01-01-13.wav,13,01,neutral,16000,1,3.169875,101514,0a7a5621435cac912883e2ec81a6c76e,development
..\data\raw\RAVDESS\Actor_13\03-01-01-01-01-02-13.wav,03-01-01-01-01-02-13.wav,13,01,neutral,16000,1,3.2031875,102580,065d3cfb212f5a3e91aa757ed1966fd1,development
..\data\raw\RAVDESS\Actor_13\03-01-01-01-02-01-13.wav,03-01-01-01-02-01-13.wav,13,01,neutral,16000,1,3.06975,98310,2aebf946986b392285b000227d242332,development
..\data\raw\RAVDESS\Actor_13\03-01-01-01-02-02-13.wav,03-01-01-01-02-02-13.wav,13,01,neutral,16000,1,3.1365,100446,fc8ee0cac7277be148e4a8cc8548e65a,development
..\data\raw\RAVDESS\Actor_13\03-01-02-01-01-01-13.wav,03-01-02-01-01-01-13.wav,13,02,calm,16000,1,3.3033125,105784,f6de6f92b338e1a3ccbc0bd2a7bbd72d,development
..\data\raw\RAVDESS\Actor_13\03-01-02-01-01-02-13.wav,03-01-02-01-01-02-13.wav,13,02,calm,16000,1,3.169875,101514,5e98607d10740035ce61c2df1b2392da,development
..\data\raw\RAVDESS\Actor_13\03-01-02-01-02-01-13.wav,03-01-02-01-02-01-13.wav,13,02,calm,16000,1,3.1365,100446,c6a77de3b2b6e9a273133f4ffbdc9f1f,development
..\data\raw\RAVDESS\Actor_13\03-01-02-01-02-02-13.wav,03-01-02-01-02-02-13.wav,13,02,calm,16000,1,2.9363125,94040,40351e50815b35596dc7c0350dc00d87,development
..\data\raw\RAVDESS\Actor_13\03-01-02-02-01-01-13.wav,03-01-02-02-01-01-13.wav,13,02,calm,16000,1,3.1365,100446,a3c0d3409282a714bf5f068feb8aabc0,development
..\data\raw\RAVDESS\Actor_13\03-01-02-02-01-02-13.wav,03-01-02-02-01-02-13.wav,13,02,calm,16000,1,3.20325,102582,ae720cab1cca7315872181191c15a270,development
..\data\raw\RAVDESS\Actor_13\03-01-02-02-02-01-13.wav,03-01-02-02-02-01-13.wav,13,02,calm,16000,1,3.003,96174,e0ca1d5e1e73abff77040c1baf746024,development
..\data\raw\RAVDESS\Actor_13\03-01-02-02-02-02-13.wav,03-01-02-02-02-02-13.wav,13,02,calm,16000,1,3.036375,97242,48c23bc7579fa583fc47cd6819e2582d,development
..\data\raw\RAVDESS\Actor_13\03-01-03-01-01-01-13.wav,03-01-03-01-01-01-13.wav,13,03,happy,16000,1,3.2365625,103648,4e8191ab1741d5291eec6bc7580d8acb,development
..\data\raw\RAVDESS\Actor_13\03-01-03-01-01-02-13.wav,03-01-03-01-01-02-13.wav,13,03,happy,16000,1,3.20325,102582,3d4456eb418e98cd44d31c0fe9b3d7c6,development
..\data\raw\RAVDESS\Actor_13\03-01-03-01-02-01-13.wav,03-01-03-01-02-01-13.wav,13,03,happy,16000,1,3.1365,100446,b6bb5aed9841a32d6103f9f10e2aebf7,development
..\data\raw\RAVDESS\Actor_13\03-01-03-01-02-02-13.wav,03-01-03-01-02-02-13.wav,13,03,happy,16000,1,3.20325,102582,74393157829b6a290ce5702b73cd90c4,development
..\data\raw\RAVDESS\Actor_13\03-01-03-02-01-01-13.wav,03-01-03-02-01-01-13.wav,13,03,happy,16000,1,3.4368125,110056,28e9001497c346573fef97df73bb4d1e,development
..\data\raw\RAVDESS\Actor_13\03-01-03-02-01-02-13.wav,03-01-03-02-01-02-13.wav,13,03,happy,16000,1,3.603625,115394,87bea8b438f690105e1628a37e726ec0,development
..\data\raw\RAVDESS\Actor_13\03-01-03-02-02-01-13.wav,03-01-03-02-02-01-13.wav,13,03,happy,16000,1,3.3700625,107920,d89e9cb2035131f611a61f2b111a45f4,development
..\data\raw\RAVDESS\Actor_13\03-01-03-02-02-02-13.wav,03-01-03-02-02-02-13.wav,13,03,happy,16000,1,3.3366875,106852,402a9f5c3705e89fe2e3b14e84659b90,development
..\data\raw\RAVDESS\Actor_13\03-01-04-01-01-01-13.wav,03-01-04-01-01-01-13.wav,13,04,sad,16000,1,3.57025,114326,75e97a662bc261352eeeb7dddd4be5af,development
..\data\raw\RAVDESS\Actor_13\03-01-04-01-01-02-13.wav,03-01-04-01-01-02-13.wav,13,04,sad,16000,1,3.536875,113258,a1fb1a05864e4a55fb3b989b0dd08bf1,development
..\data\raw\RAVDESS\Actor_13\03-01-04-01-02-01-13.wav,03-01-04-01-02-01-13.wav,13,04,sad,16000,1,3.4368125,110056,188393fe3a8b0218cff1c9544e6a77c5,development
..\data\raw\RAVDESS\Actor_13\03-01-04-01-02-02-13.wav,03-01-04-01-02-02-13.wav,13,04,sad,16000,1,3.3700625,107920,5512808769680d27faf30c4e020dbbee,development
..\data\raw\RAVDESS\Actor_13\03-01-04-02-01-01-13.wav,03-01-04-02-01-01-13.wav,13,04,sad,16000,1,3.3366875,106852,c53097a31dabd9e87f934097d22155bd,development
..\data\raw\RAVDESS\Actor_13\03-01-04-02-01-02-13.wav,03-01-04-02-01-02-13.wav,13,04,sad,16000,1,3.3033125,105784,1bfcb8685d9506c964e50a0d130e3040,development
..\data\raw\RAVDESS\Actor_13\03-01-04-02-02-01-13.wav,03-01-04-02-02-01-13.wav,13,04,sad,16000,1,3.4368125,110056,7e87358c577cbf3a43ee11bc883601aa,development
..\data\raw\RAVDESS\Actor_13\03-01-04-02-02-02-13.wav,03-01-04-02-02-02-13.wav,13,04,sad,16000,1,3.2031875,102580,0486f0269bd9ccfa5038ca022edf0c20,development
..\data\raw\RAVDESS\Actor_13\03-01-05-01-01-01-13.wav,03-01-05-01-01-01-13.wav,13,05,angry,16000,1,3.4368125,110056,8f980ee4c77288473046afcb3efa0a41,development
..\data\raw\RAVDESS\Actor_13\03-01-05-01-01-02-13.wav,03-01-05-01-01-02-13.wav,13,05,angry,16000,1,3.536875,113258,12ce81303aaf282912e446d08f946a93,development
..\data\raw\RAVDESS\Actor_13\03-01-05-01-02-01-13.wav,03-01-05-01-02-01-13.wav,13,05,angry,16000,1,3.603625,115394,5429a67ccbac4b244143e2eaafefd344,development
..\data\raw\RAVDESS\Actor_13\03-01-05-01-02-02-13.wav,03-01-05-01-02-02-13.wav,13,05,angry,16000,1,3.3700625,107920,d7f4f27e966d2efff1c18f85442fc187,development
..\data\raw\RAVDESS\Actor_13\03-01-05-02-01-01-13.wav,03-01-05-02-01-01-13.wav,13,05,angry,16000,1,3.670375,117530,0e50d28e6169aeabd2eac2d552989f01,development
..\data\raw\RAVDESS\Actor_13\03-01-05-02-01-02-13.wav,03-01-05-02-01-02-13.wav,13,05,angry,16000,1,4.2709375,136748,88d40f6b0a02755d1d466649d3d8ef0c,development
..\data\raw\RAVDESS\Actor_13\03-01-05-02-02-01-13.wav,03-01-05-02-02-01-13.wav,13,05,angry,16000,1,3.57025,114326,2b9848855ceac25d3da8c3648475bc58,development
..\data\raw\RAVDESS\Actor_13\03-01-05-02-02-02-13.wav,03-01-05-02-02-02-13.wav,13,05,angry,16000,1,4.170875,133546,6f467e66499f47f3bb988c8381373a1a,development
..\data\raw\RAVDESS\Actor_13\03-01-06-01-01-01-13.wav,03-01-06-01-01-01-13.wav,13,06,fearful,16000,1,3.1365,100446,6ca58340277a796680404749aa9dfe74,development
..\data\raw\RAVDESS\Actor_13\03-01-06-01-01-02-13.wav,03-01-06-01-01-02-13.wav,13,06,fearful,16000,1,3.169875,101514,d51f869c6790efe3892bfd6e702cbf54,development
..\data\raw\RAVDESS\Actor_13\03-01-06-01-02-01-13.wav,03-01-06-01-02-01-13.wav,13,06,fearful,16000,1,3.20325,102582,f73632612df8269ae09381f1b2a7b816,development
..\data\raw\RAVDESS\Actor_13\03-01-06-01-02-02-13.wav,03-01-06-01-02-02-13.wav,13,06,fearful,16000,1,3.2365625,103648,42b85e344f40b477405c38458f4ddc25,development
..\data\raw\RAVDESS\Actor_13\03-01-06-02-01-01-13.wav,03-01-06-02-01-01-13.wav,13,06,fearful,16000,1,3.3700625,107920,ae9a2e8e3204460a12a388491cce53e8,development
..\data\raw\RAVDESS\Actor_13\03-01-06-02-01-02-13.wav,03-01-06-02-01-02-13.wav,13,06,fearful,16000,1,3.2699375,104716,e9c0669d99f779fc1ed56a0ae4c042e4,development
..\data\raw\RAVDESS\Actor_13\03-01-06-02-02-01-13.wav,03-01-06-02-02-01-13.wav,13,06,fearful,16000,1,3.5035,112190,c2cf32de4b55907852d7142fc341b656,development
..\data\raw\RAVDESS\Actor_13\03-01-06-02-02-02-13.wav,03-01-06-02-02-02-13.wav,13,06,fearful,16000,1,3.20325,102582,03da6f3ea37b38d7d19555ed6f97c99d,development
..\data\raw\RAVDESS\Actor_13\03-01-07-01-01-01-13.wav,03-01-07-01-01-01-13.wav,13,07,disgust,16000,1,3.1365,100446,e9d76d28c3d741bcf3c86b6cc1c1a013,development
..\data\raw\RAVDESS\Actor_13\03-01-07-01-01-02-13.wav,03-01-07-01-01-02-13.wav,13,07,disgust,16000,1,3.169875,101514,e3df096e48c62317b5273e05a0127459,development
..\data\raw\RAVDESS\Actor_13\03-01-07-01-02-01-13.wav,03-01-07-01-02-01-13.wav,13,07,disgust,16000,1,3.2699375,104716,8b732c383953abb711b054f70a9aa2c8,development
..\data\raw\RAVDESS\Actor_13\03-01-07-01-02-02-13.wav,03-01-07-01-02-02-13.wav,13,07,disgust,16000,1,3.2365625,103648,c809764b68161920443f283857b214ff,development
..\data\raw\RAVDESS\Actor_13\03-01-07-02-01-01-13.wav,03-01-07-02-01-01-13.wav,13,07,disgust,16000,1,3.4034375,108988,129355c82fbf2dfb81bed47faaed332f,development
..\data\raw\RAVDESS\Actor_13\03-01-07-02-01-02-13.wav,03-01-07-02-01-02-13.wav,13,07,disgust,16000,1,3.70375,118598,fd113cd54f9d246d5f5415ff4219df6a,development
..\data\raw\RAVDESS\Actor_13\03-01-07-02-02-01-13.wav,03-01-07-02-02-01-13.wav,13,07,disgust,16000,1,3.4034375,108988,613d678ac7ee0756819b45eb738ce2a1,development
..\data\raw\RAVDESS\Actor_13\03-01-07-02-02-02-13.wav,03-01-07-02-02-02-13.wav,13,07,disgust,16000,1,3.4368125,110056,0c589e877d54d2a80e32e652a5e56e67,development
..\data\raw\RAVDESS\Actor_13\03-01-08-01-01-01-13.wav,03-01-08-01-01-01-13.wav,13,08,surprised,16000,1,3.4034375,108988,01935863496f6f3399adeb0e50a6f4f5,development
..\data\raw\RAVDESS\Actor_13\03-01-08-01-01-02-13.wav,03-01-08-01-01-02-13.wav,13,08,surprised,16000,1,3.1365,100446,c90507c8cc8230c64ae11516bc1c04eb,development
..\data\raw\RAVDESS\Actor_13\03-01-08-01-02-01-13.wav,03-01-08-01-02-01-13.wav,13,08,surprised,16000,1,3.1365,100446,49e8df88466024adf5188160b6ee2adb,development
..\data\raw\RAVDESS\Actor_13\03-01-08-01-02-02-13.wav,03-01-08-01-02-02-13.wav,13,08,surprised,16000,1,3.036375,97242,6f4c87b30bcf12e62ebdfcbc4765e1b4,development
..\data\raw\RAVDESS\Actor_13\03-01-08-02-01-01-13.wav,03-01-08-02-01-01-13.wav,13,08,surprised,16000,1,3.3366875,106852,b74db3ed909c7a104bfb156185a98438,development
..\data\raw\RAVDESS\Actor_13\03-01-08-02-01-02-13.wav,03-01-08-02-01-02-13.wav,13,08,surprised,16000,1,3.3033125,105784,5db36313c29493e9c209afb2f10fc4b3,development
..\data\raw\RAVDESS\Actor_13\03-01-08-02-02-01-13.wav,03-01-08-02-02-01-13.wav,13,08,surprised,16000,1,3.3366875,106852,658ba34ef9a2d939176976328fb88f7c,development
..\data\raw\RAVDESS\Actor_13\03-01-08-02-02-02-13.wav,03-01-08-02-02-02-13.wav,13,08,surprised,16000,1,3.3033125,105784,39a413da54b2c63333ff8f2aa93175ed,development
..\data\raw\RAVDESS\Actor_14\03-01-01-01-01-01-14.wav,03-01-01-01-01-01-14.wav,14,01,neutral,16000,1,3.470125,111122,fe3088da0e54e41188033ddbcf083823,development
..\data\raw\RAVDESS\Actor_14\03-01-01-01-01-02-14.wav,03-01-01-01-01-02-14.wav,14,01,neutral,16000,1,3.3366875,106852,f1c890facc1878e70a346f1d65c1a4bb,development
..\data\raw\RAVDESS\Actor_14\03-01-01-01-02-01-14.wav,03-01-01-01-02-01-14.wav,14,01,neutral,16000,1,3.4701875,111124,2e0dfbca0fcd718cd59394386edd0c6d,development
..\data\raw\RAVDESS\Actor_14\03-01-01-01-02-02-14.wav,03-01-01-01-02-02-14.wav,14,01,neutral,16000,1,3.57025,114326,593f3d35891af8071c35cf7719891e93,development
..\data\raw\RAVDESS\Actor_14\03-01-02-01-01-01-14.wav,03-01-02-01-01-01-14.wav,14,02,calm,16000,1,3.7370625,119664,a2b2d6a819cd619e8d15bd4e6e3a2134,development
..\data\raw\RAVDESS\Actor_14\03-01-02-01-01-02-14.wav,03-01-02-01-01-02-14.wav,14,02,calm,16000,1,3.57025,114326,988be85c8139db849bbb58317d8c3136,development
..\data\raw\RAVDESS\Actor_14\03-01-02-01-02-01-14.wav,03-01-02-01-02-01-14.wav,14,02,calm,16000,1,3.4034375,108988,04d9b266e6197ca0d67271d38ae6feb1,development
..\data\raw\RAVDESS\Actor_14\03-01-02-01-02-02-14.wav,03-01-02-01-02-02-14.wav,14,02,calm,16000,1,3.5035,112190,b5b923d68762bb3bf49d38ec7f722c29,development
..\data\raw\RAVDESS\Actor_14\03-01-02-02-01-01-14.wav,03-01-02-02-01-01-14.wav,14,02,calm,16000,1,3.8705625,123936,795d655c3a30a000ed0e604b4f00c6f2,development
..\data\raw\RAVDESS\Actor_14\03-01-02-02-01-02-14.wav,03-01-02-02-01-02-14.wav,14,02,calm,16000,1,3.9039375,125004,55f6cb31ad68340604ab40437f6f5c8c,development
..\data\raw\RAVDESS\Actor_14\03-01-02-02-02-01-14.wav,03-01-02-02-02-01-14.wav,14,02,calm,16000,1,3.7370625,119664,21751f806ca43747e175f0ff04474e2a,development
..\data\raw\RAVDESS\Actor_14\03-01-02-02-02-02-14.wav,03-01-02-02-02-02-14.wav,14,02,calm,16000,1,3.7704375,120732,62a52fff664349c6e111e0bf7554f764,development
..\data\raw\RAVDESS\Actor_14\03-01-03-01-01-01-14.wav,03-01-03-01-01-01-14.wav,14,03,happy,16000,1,3.70375,118598,596f8ec67c75db3d5f6ef888c9895b6d,development
..\data\raw\RAVDESS\Actor_14\03-01-03-01-01-02-14.wav,03-01-03-01-01-02-14.wav,14,03,happy,16000,1,3.670375,117530,9f995c4407b8b1dc9333305e6821f8eb,development
..\data\raw\RAVDESS\Actor_14\03-01-03-01-02-01-14.wav,03-01-03-01-02-01-14.wav,14,03,happy,16000,1,3.4034375,108988,d188494b62d0af9b9477ad314b1d2f9e,development
..\data\raw\RAVDESS\Actor_14\03-01-03-01-02-02-14.wav,03-01-03-01-02-02-14.wav,14,03,happy,16000,1,3.470125,111122,68727ee56c6df0469348aaeedd902cd0,development
..\data\raw\RAVDESS\Actor_14\03-01-03-02-01-01-14.wav,03-01-03-02-01-01-14.wav,14,03,happy,16000,1,3.7704375,120732,57020f78dc9d09e159054afb7fb404a6,development
..\data\raw\RAVDESS\Actor_14\03-01-03-02-01-02-14.wav,03-01-03-02-01-02-14.wav,14,03,happy,16000,1,3.7370625,119664,3d4e3099a2fadaab326b84a58592123b,development
..\data\raw\RAVDESS\Actor_14\03-01-03-02-02-01-14.wav,03-01-03-02-02-01-14.wav,14,03,happy,16000,1,3.8371875,122868,20d97b150dfae972cb580ed32b267548,development
..\data\raw\RAVDESS\Actor_14\03-01-03-02-02-02-14.wav,03-01-03-02-02-02-14.wav,14,03,happy,16000,1,3.7370625,119664,96847d1d296282a56b2629e5e09c35e6,development
..\data\raw\RAVDESS\Actor_14\03-01-04-01-01-01-14.wav,03-01-04-01-01-01-14.wav,14,04,sad,16000,1,3.7370625,119664,46c9d6d021f5cba484ee7a0129e68829,development
..\data\raw\RAVDESS\Actor_14\03-01-04-01-01-02-14.wav,03-01-04-01-01-02-14.wav,14,04,sad,16000,1,3.603625,115394,c6c48a44a9ce0a1abde81e9a866d23d5,development
..\data\raw\RAVDESS\Actor_14\03-01-04-01-02-01-14.wav,03-01-04-01-02-01-14.wav,14,04,sad,16000,1,3.603625,115394,9444efe57295d5343ceaaee47062415d,development
..\data\raw\RAVDESS\Actor_14\03-01-04-01-02-02-14.wav,03-01-04-01-02-02-14.wav,14,04,sad,16000,1,3.536875,113258,e0e8c68c5fe4505785b9bcc5f5e7dd05,development
..\data\raw\RAVDESS\Actor_14\03-01-04-02-01-01-14.wav,03-01-04-02-01-01-14.wav,14,04,sad,16000,1,3.8705625,123936,1e8fb8fff0580f7e4a039206a4b93572,development
..\data\raw\RAVDESS\Actor_14\03-01-04-02-01-02-14.wav,03-01-04-02-01-02-14.wav,14,04,sad,16000,1,3.670375,117530,d55b88ebed0cb2d73413ee027c7b96d0,development
..\data\raw\RAVDESS\Actor_14\03-01-04-02-02-01-14.wav,03-01-04-02-02-01-14.wav,14,04,sad,16000,1,3.670375,117530,ef1aa9cea706519804f0d6720c37ed49,development
..\data\raw\RAVDESS\Actor_14\03-01-04-02-02-02-14.wav,03-01-04-02-02-02-14.wav,14,04,sad,16000,1,3.9039375,125004,70f67e85620fc229ed03f12b131472bc,development
..\data\raw\RAVDESS\Actor_14\03-01-05-01-01-01-14.wav,03-01-05-01-01-01-14.wav,14,05,angry,16000,1,3.603625,115394,60263cb304b6be2a53e3c07d5b620e9b,development
..\data\raw\RAVDESS\Actor_14\03-01-05-01-01-02-14.wav,03-01-05-01-01-02-14.wav,14,05,angry,16000,1,3.70375,118598,e9d05312928d8c5b6629ef92f1435ffb,development
..\data\raw\RAVDESS\Actor_14\03-01-05-01-02-01-14.wav,03-01-05-01-02-01-14.wav,14,05,angry,16000,1,3.7370625,119664,c1665bb443220d1be545d19011e1d6cb,development
..\data\raw\RAVDESS\Actor_14\03-01-05-01-02-02-14.wav,03-01-05-01-02-02-14.wav,14,05,angry,16000,1,3.9039375,125004,664af9feb1ec8732851e025fd9eebf0e,development
..\data\raw\RAVDESS\Actor_14\03-01-05-02-01-01-14.wav,03-01-05-02-01-01-14.wav,14,05,angry,16000,1,4.2709375,136748,6799a84b198f5d2789cd3a407b245fa5,development
..\data\raw\RAVDESS\Actor_14\03-01-05-02-01-02-14.wav,03-01-05-02-01-02-14.wav,14,05,angry,16000,1,4.3710625,139952,256b3e84cfb1d352f76d13fb17dd572a,development
..\data\raw\RAVDESS\Actor_14\03-01-05-02-02-01-14.wav,03-01-05-02-02-01-14.wav,14,05,angry,16000,1,4.170875,133546,4662cc179a3a6201218e793bffdcc0b4,development
..\data\raw\RAVDESS\Actor_14\03-01-05-02-02-02-14.wav,03-01-05-02-02-02-14.wav,14,05,angry,16000,1,4.4044375,141020,233a446d65cb7f11c21dcfa0af586add,development
..\data\raw\RAVDESS\Actor_14\03-01-06-01-01-01-14.wav,03-01-06-01-01-01-14.wav,14,06,fearful,16000,1,3.3700625,107920,0c7daa4802d1a402db58c97a88bfbb66,development
..\data\raw\RAVDESS\Actor_14\03-01-06-01-01-02-14.wav,03-01-06-01-01-02-14.wav,14,06,fearful,16000,1,3.57025,114326,18acc6600ffc19c0a1eda9adb2d32f9e,development
..\data\raw\RAVDESS\Actor_14\03-01-06-01-02-01-14.wav,03-01-06-01-02-01-14.wav,14,06,fearful,16000,1,3.3700625,107920,be3f8fb7e9918ed5d4852bbd755f0c31,development
..\data\raw\RAVDESS\Actor_14\03-01-06-01-02-02-14.wav,03-01-06-01-02-02-14.wav,14,06,fearful,16000,1,3.3700625,107920,95162c3e44b6d9150f1dcb89b46c63b0,development
..\data\raw\RAVDESS\Actor_14\03-01-06-02-01-01-14.wav,03-01-06-02-01-01-14.wav,14,06,fearful,16000,1,3.3700625,107920,4469aee14dc119e5095087fa5c1443bd,development
..\data\raw\RAVDESS\Actor_14\03-01-06-02-01-02-14.wav,03-01-06-02-01-02-14.wav,14,06,fearful,16000,1,3.4034375,108988,941862002594c8d256415ed96be85011,development
..\data\raw\RAVDESS\Actor_14\03-01-06-02-02-01-14.wav,03-01-06-02-02-01-14.wav,14,06,fearful,16000,1,3.5035,112190,27880171d40fe1d6288091492430b437,development
..\data\raw\RAVDESS\Actor_14\03-01-06-02-02-02-14.wav,03-01-06-02-02-02-14.wav,14,06,fearful,16000,1,3.470125,111122,eb51c570ead0e8d823b0410fb8f86083,development
..\data\raw\RAVDESS\Actor_14\03-01-07-01-01-01-14.wav,03-01-07-01-01-01-14.wav,14,07,disgust,16000,1,3.7704375,120732,aa43d5821b4f413a8e0960b997ad2bb7,development
..\data\raw\RAVDESS\Actor_14\03-01-07-01-01-02-14.wav,03-01-07-01-01-02-14.wav,14,07,disgust,16000,1,3.637,116462,66ee94a881d3ddb1b0b6b68a045ba392,development
..\data\raw\RAVDESS\Actor_14\03-01-07-01-02-01-14.wav,03-01-07-01-02-01-14.wav,14,07,disgust,16000,1,3.7370625,119664,b6dbd0b40fd8357885137694824d0521,development
..\data\raw\RAVDESS\Actor_14\03-01-07-01-02-02-14.wav,03-01-07-01-02-02-14.wav,14,07,disgust,16000,1,3.7704375,120732,a42b6499ca2c19984fbc95b921ccf184,development
..\data\raw\RAVDESS\Actor_14\03-01-07-02-01-01-14.wav,03-01-07-02-01-01-14.wav,14,07,disgust,16000,1,3.93725,126070,3cd3585a47a5dbea39ef92973b5e71d8,development
..\data\raw\RAVDESS\Actor_14\03-01-07-02-01-02-14.wav,03-01-07-02-01-02-14.wav,14,07,disgust,16000,1,3.7370625,119664,3e1d9a13c2f1d35ecf9b2a2feb4fe843,development
..\data\raw\RAVDESS\Actor_14\03-01-07-02-02-01-14.wav,03-01-07-02-02-01-14.wav,14,07,disgust,16000,1,3.670375,117530,2d586536f321c617c0504f71c579ad02,development
..\data\raw\RAVDESS\Actor_14\03-01-07-02-02-02-14.wav,03-01-07-02-02-02-14.wav,14,07,disgust,16000,1,3.8038125,121800,be2352f9f73a2b3b02329c548bcbffba,development
..\data\raw\RAVDESS\Actor_14\03-01-08-01-01-01-14.wav,03-01-08-01-01-01-14.wav,14,08,surprised,16000,1,3.637,116462,d4c6fdeedfba67b26ffcc98630ff6003,development
..\data\raw\RAVDESS\Actor_14\03-01-08-01-01-02-14.wav,03-01-08-01-01-02-14.wav,14,08,surprised,16000,1,3.57025,114326,858e13ffb64bf03c92e2aebc605a6256,development
..\data\raw\RAVDESS\Actor_14\03-01-08-01-02-01-14.wav,03-01-08-01-02-01-14.wav,14,08,surprised,16000,1,3.20325,102582,ef881a5dd9c2730a220369ed5203ad8b,development
..\data\raw\RAVDESS\Actor_14\03-01-08-01-02-02-14.wav,03-01-08-01-02-02-14.wav,14,08,surprised,16000,1,3.3033125,105784,6b5a9acebb830f19af72d1b96695218d,development
..\data\raw\RAVDESS\Actor_14\03-01-08-02-01-01-14.wav,03-01-08-02-01-01-14.wav,14,08,surprised,16000,1,3.970625,127138,bc99008aac950c8d178f46c29b8331c9,development
..\data\raw\RAVDESS\Actor_14\03-01-08-02-01-02-14.wav,03-01-08-02-01-02-14.wav,14,08,surprised,16000,1,3.70375,118598,68a8d4b2eb53db96a038ff7c628d20a8,development
